"|","|__sub_county","|__constituency","|__county","|__id","|__name"
"","036542b5-dc9f-4525-8356-70f6a61fc799","1e34d7b5-3aaf-46c8-aaa8-9f974b0ab83f","","7a900cd2-f2b5-4c9e-a628-4fe7b67992d7","YIMBO EAST"
"","036542b5-dc9f-4525-8356-70f6a61fc799","1e34d7b5-3aaf-46c8-aaa8-9f974b0ab83f","","ae169027-c0fc-4761-a55c-0316b5c0ee52","SOUTH SAKWA"
"","036542b5-dc9f-4525-8356-70f6a61fc799","1e34d7b5-3aaf-46c8-aaa8-9f974b0ab83f","","c542164a-46c6-43cc-ba79-a7c50e3c9202","CENTRAL SAKWA"
"","036542b5-dc9f-4525-8356-70f6a61fc799","1e34d7b5-3aaf-46c8-aaa8-9f974b0ab83f","","a4e9a8b2-4bac-4f9b-a39c-576ac5d3caf6","WEST YIMBO"
"","5535193a-0ece-4a6b-a7db-80790407aff7","6df2ea14-6938-403a-9975-fb1e87b34198","","d0dbcc0f-48cc-4238-916d-7dffe954c800","SOUTH GEM"
"","5535193a-0ece-4a6b-a7db-80790407aff7","6df2ea14-6938-403a-9975-fb1e87b34198","","56eb2713-7ff1-4e29-879a-325193d56e23","EAST GEM"
"","5535193a-0ece-4a6b-a7db-80790407aff7","6df2ea14-6938-403a-9975-fb1e87b34198","","e32da2cf-8ba3-40c6-aaa8-910d2613faa9","YALA TOWNSHIP"
"","5535193a-0ece-4a6b-a7db-80790407aff7","6df2ea14-6938-403a-9975-fb1e87b34198","","152efef4-7a83-49a2-8602-5e05691ff9d1","CENTRAL GEM"
"","5535193a-0ece-4a6b-a7db-80790407aff7","6df2ea14-6938-403a-9975-fb1e87b34198","","e1c6a8b2-0fd4-4713-99f4-053b5bf72bdc","WEST GEM"
"","5535193a-0ece-4a6b-a7db-80790407aff7","6df2ea14-6938-403a-9975-fb1e87b34198","","cceb4465-297f-479f-94b9-f856082c5792","NORTH GEM"
"","8956d097-91ca-451c-b6cb-d1179ee5c1b6","e328f921-cdba-4b25-9c67-e1b3089dde9d","","56c04be1-690c-42c1-b4d7-5fcee5523aba","SOUTH EAST ALEGO"
"","8956d097-91ca-451c-b6cb-d1179ee5c1b6","e328f921-cdba-4b25-9c67-e1b3089dde9d","","0a19be29-cf5f-49ee-a844-b1328681d683","NORTH ALEGO"
"","8956d097-91ca-451c-b6cb-d1179ee5c1b6","e328f921-cdba-4b25-9c67-e1b3089dde9d","","31e7142d-fa01-43ce-83ae-e93ab82f186c","SIAYA TOWNSHIP"
"","8956d097-91ca-451c-b6cb-d1179ee5c1b6","e328f921-cdba-4b25-9c67-e1b3089dde9d","","835319ee-3623-43fd-9073-f7569b26f82c","CENTRAL ALEGO"
"","8956d097-91ca-451c-b6cb-d1179ee5c1b6","e328f921-cdba-4b25-9c67-e1b3089dde9d","","aa1a53a7-5fb9-4149-8d2a-8c39cac85963","WEST ALEGO"
"","8956d097-91ca-451c-b6cb-d1179ee5c1b6","e328f921-cdba-4b25-9c67-e1b3089dde9d","","97098c11-48bb-4a23-b038-26106ed90eb7","USONGA"
"","1b02a505-5db0-42c3-8547-dc6e4c980ee1","3d8a9d14-8555-4a93-9277-4f2130b72df0","","391e37d0-d2f7-4972-ba77-87f0239433d3","UGUNJA"
"","1b02a505-5db0-42c3-8547-dc6e4c980ee1","3d8a9d14-8555-4a93-9277-4f2130b72df0","","3a44614b-08b8-42a2-bc12-e08d8e3165d8","SIGOMERE"
"","1b02a505-5db0-42c3-8547-dc6e4c980ee1","3d8a9d14-8555-4a93-9277-4f2130b72df0","","c75acff5-6805-4e64-827b-a53d962f7506","SIDINDI"
"","0f197ddf-5a5f-49bb-a293-89b045f0ffcb","46b58808-1d67-4e56-8b7d-36be26e81bab","","a99710dc-90b2-4775-bbd8-73143ca1fad1","EAST UGENYA"
"","0f197ddf-5a5f-49bb-a293-89b045f0ffcb","46b58808-1d67-4e56-8b7d-36be26e81bab","","f0565b80-f9c6-4a60-b782-84a69b208001","NORTH UGENYA"
"","0f197ddf-5a5f-49bb-a293-89b045f0ffcb","46b58808-1d67-4e56-8b7d-36be26e81bab","","50d00169-519d-41b9-bb2f-46d156eb4842","UKWALA"
"","0f197ddf-5a5f-49bb-a293-89b045f0ffcb","46b58808-1d67-4e56-8b7d-36be26e81bab","","d6be97ff-6466-47bc-a12b-d78f1e6d1432","WEST UGENYA"
"","36944cfa-b06a-43b9-a95e-7cc2cf84345f","98f1f896-2104-4f9b-814d-252ff4e7c4e9","","ba313138-2ac1-4515-b0c3-c883f29af2df","BUNYALA SOUTH"
"","36944cfa-b06a-43b9-a95e-7cc2cf84345f","98f1f896-2104-4f9b-814d-252ff4e7c4e9","","24bdb5ba-6b66-44db-9be9-ed6d84854882","BUNYALA WEST"
"","36944cfa-b06a-43b9-a95e-7cc2cf84345f","98f1f896-2104-4f9b-814d-252ff4e7c4e9","","3890110d-e74f-42d0-9d86-ec51d4fa6ecc","BUNYALA NORTH"
"","36944cfa-b06a-43b9-a95e-7cc2cf84345f","98f1f896-2104-4f9b-814d-252ff4e7c4e9","","310ded94-f7d4-438c-b064-c74990b2051b","BUNYALA CENTRAL"
"","9de54c5f-2d71-478a-bb2c-53c599dc41f9","92e06713-c525-41df-a6b1-9310a846dc27","","c03d4491-f604-4cd8-8496-6f8bec8cfa6d","BWIRI"
"","9de54c5f-2d71-478a-bb2c-53c599dc41f9","92e06713-c525-41df-a6b1-9310a846dc27","","c2db3db7-3649-4d4e-8ed6-2bf91bad8b8e","AGENG'A NANGUBA"
"","9de54c5f-2d71-478a-bb2c-53c599dc41f9","92e06713-c525-41df-a6b1-9310a846dc27","","985308e2-bff7-4061-8ceb-43a0f8f2f25b","NANGINA"
"","9de54c5f-2d71-478a-bb2c-53c599dc41f9","92e06713-c525-41df-a6b1-9310a846dc27","","8a3fe430-04e2-49f5-ac79-cfa436de2ffc","NAMBOBOTO-NAMBUKU"
"","35a89918-83db-4e68-8c60-36febd79b1ab","c945db22-8691-4945-a98e-8d0c43598670","","3633c00f-eac7-4dbd-b771-efa3c4fc222a","ELUGULU"
"","35a89918-83db-4e68-8c60-36febd79b1ab","c945db22-8691-4945-a98e-8d0c43598670","","19e5e3ed-ba73-425a-b345-20b52a16a862","MARACHI NORTH"
"","35a89918-83db-4e68-8c60-36febd79b1ab","c945db22-8691-4945-a98e-8d0c43598670","","92d6b19a-a52a-46e9-ba68-71c932bc17b7","MARACHI EAST"
"","35a89918-83db-4e68-8c60-36febd79b1ab","c945db22-8691-4945-a98e-8d0c43598670","","9b90a54c-8f9f-473d-b218-fdc834f865cc","MARACHI CENTRAL"
"","35a89918-83db-4e68-8c60-36febd79b1ab","c945db22-8691-4945-a98e-8d0c43598670","","0c60af5a-f174-4afa-8b74-260e022260f3","KINGANDOLE"
"","35a89918-83db-4e68-8c60-36febd79b1ab","c945db22-8691-4945-a98e-8d0c43598670","","5ce7689a-ed2a-4cf6-9fc1-d1f3474db477","MARACHI WEST"
"","04f6317e-6d06-493c-9c99-dc31ad69ba94","046ddc22-71bc-45e5-a702-641008d8f7da","","271788ab-0cc3-4e56-b19a-193287617d7c","BURUMBA"
"","04f6317e-6d06-493c-9c99-dc31ad69ba94","046ddc22-71bc-45e5-a702-641008d8f7da","","8feeb0a5-6fa4-4cad-b913-819e02641755","BUSIBWABO"
"","04f6317e-6d06-493c-9c99-dc31ad69ba94","046ddc22-71bc-45e5-a702-641008d8f7da","","89fe2589-ebde-49ee-bf48-74427a614f13","MATAYOS SOUTH"
"","04f6317e-6d06-493c-9c99-dc31ad69ba94","046ddc22-71bc-45e5-a702-641008d8f7da","","ec080be4-ce24-4603-b64c-745a2e6d468d","MAYENJE"
"","04f6317e-6d06-493c-9c99-dc31ad69ba94","046ddc22-71bc-45e5-a702-641008d8f7da","","f60651c0-2695-4d1b-a1c0-3d81b86c3056","BUKHAYO WEST"
"","a0ba5afd-2933-40b8-88a8-6049923e7d51","20e732d0-cf87-47f2-8dc5-8af255f2a157","","120dcfa4-c8bc-4b91-950e-c9cc0290d424","BUKHAYO CENTRAL"
"","a0ba5afd-2933-40b8-88a8-6049923e7d51","20e732d0-cf87-47f2-8dc5-8af255f2a157","","e4bdb15f-318b-4d0b-9f64-bb75c096eb25","BUKHAYO EAST"
"","a0ba5afd-2933-40b8-88a8-6049923e7d51","20e732d0-cf87-47f2-8dc5-8af255f2a157","","4251a910-0940-42a1-a7e3-030b152f6870","BUKHAYO NORTH/WALATSI"
"","a0ba5afd-2933-40b8-88a8-6049923e7d51","20e732d0-cf87-47f2-8dc5-8af255f2a157","","e59696ef-4793-407f-97a2-10513b783b25","NAMBALE"
"","bd4b0035-566f-482a-aa5d-893cf675be44","caeab7e3-ef15-459f-bf7c-f0e0bdca6c88","","2004658f-d396-487e-84a0-f2b67c81b048","AMUKURA CENTRAL"
"","bd4b0035-566f-482a-aa5d-893cf675be44","caeab7e3-ef15-459f-bf7c-f0e0bdca6c88","","1b810308-1f5d-43fc-920b-0af1c9d935ff","AMUKURA EAST"
"","bd4b0035-566f-482a-aa5d-893cf675be44","caeab7e3-ef15-459f-bf7c-f0e0bdca6c88","","9af0c580-a2fd-45a3-bef0-e854c066efdd","AMUKURA WEST"
"","bd4b0035-566f-482a-aa5d-893cf675be44","caeab7e3-ef15-459f-bf7c-f0e0bdca6c88","","deaa3b95-f1cf-472b-9455-ddd18bfb9ae1","CHAKOL NORTH"
"","bd4b0035-566f-482a-aa5d-893cf675be44","caeab7e3-ef15-459f-bf7c-f0e0bdca6c88","","96243d28-d3c1-46c8-9d21-ebc72dd29518","CHAKOL SOUTH"
"","bd4b0035-566f-482a-aa5d-893cf675be44","caeab7e3-ef15-459f-bf7c-f0e0bdca6c88","","2071b0c6-b700-4dad-99c7-0077a43b7212","ANG'OROM"
"","d6c42e6b-7d15-4d40-b636-73a29e3b8925","f55759ac-5efa-4256-a8d6-8e59db69ca2f","","c90478f3-ea36-4b11-ba86-1a622e216903","MALABA SOUTH"
"","d6c42e6b-7d15-4d40-b636-73a29e3b8925","f55759ac-5efa-4256-a8d6-8e59db69ca2f","","79e8932b-95aa-425a-b985-5e75ae9898ab","ANG'URAI EAST"
"","d6c42e6b-7d15-4d40-b636-73a29e3b8925","f55759ac-5efa-4256-a8d6-8e59db69ca2f","","93a05d98-774e-41cf-beee-ba213016ade7","ANG'URAI NORTH"
"","d6c42e6b-7d15-4d40-b636-73a29e3b8925","f55759ac-5efa-4256-a8d6-8e59db69ca2f","","7563d853-def8-4b45-9d01-4f86cf879efc","ANG'URAI SOUTH"
"","d6c42e6b-7d15-4d40-b636-73a29e3b8925","f55759ac-5efa-4256-a8d6-8e59db69ca2f","","0b15447e-92b2-4016-b240-67384817c7c7","MALABA NORTH"
"","d6c42e6b-7d15-4d40-b636-73a29e3b8925","f55759ac-5efa-4256-a8d6-8e59db69ca2f","","1190a2df-a608-4bf9-b5c2-6c9fecc3875b","MALABA CENTRAL"
"","9b50acc2-64af-421e-a3b5-0da4b906ae21","a6bb5a0d-29de-4086-9ae8-0bf8e9b9e0b0","","57ee8df6-076f-4fc0-82d4-f38e2b5f2459","SOYSAMBU/MITUA"
"","9b50acc2-64af-421e-a3b5-0da4b906ae21","a6bb5a0d-29de-4086-9ae8-0bf8e9b9e0b0","","7b3d55f6-ae92-4a19-8824-0feb82805906","TONGAREN"
"","9b50acc2-64af-421e-a3b5-0da4b906ae21","a6bb5a0d-29de-4086-9ae8-0bf8e9b9e0b0","","4b48e9c6-e140-4b2d-ba93-ca8a096d09ef","NDALU"
"","9b50acc2-64af-421e-a3b5-0da4b906ae21","a6bb5a0d-29de-4086-9ae8-0bf8e9b9e0b0","","cab8b7f0-fb42-4c52-93bf-aad01a09625e","MILIMA"
"","9b50acc2-64af-421e-a3b5-0da4b906ae21","a6bb5a0d-29de-4086-9ae8-0bf8e9b9e0b0","","a49b118d-b1a9-4759-88a3-9c45db2520a8","NAITIRI/KABUYEFWE"
"","9b50acc2-64af-421e-a3b5-0da4b906ae21","a6bb5a0d-29de-4086-9ae8-0bf8e9b9e0b0","","7896234f-8b09-4079-863b-25a308bd9385","MBAKALO"
"","8cca8e05-5126-4c86-bd07-f91367220d05","278d4d13-ec0b-4ca3-88d4-aeb1f6ef29b0","","d13b50c8-8d3b-49cb-b910-19545803c822","KAMUKUYWA"
"","8cca8e05-5126-4c86-bd07-f91367220d05","278d4d13-ec0b-4ca3-88d4-aeb1f6ef29b0","","f569abe3-1f6d-4ca9-bd2e-94a42c29a99b","MAENI"
"","8cca8e05-5126-4c86-bd07-f91367220d05","278d4d13-ec0b-4ca3-88d4-aeb1f6ef29b0","","bec24981-ba99-4cec-8832-c8de0154a7a2","KIMILILI"
"","8cca8e05-5126-4c86-bd07-f91367220d05","278d4d13-ec0b-4ca3-88d4-aeb1f6ef29b0","","5578393c-9fdb-4aa6-b915-43e02c33bd79","KIBINGEI"
"","d7b8277e-3fec-4818-b3ff-4ff7e0108733","9ae618cb-75ba-4a94-8a53-5b621abee0c9","","8ce5dba6-0697-4039-b6e1-2513568eab98","BOKOLI"
"","d7b8277e-3fec-4818-b3ff-4ff7e0108733","9ae618cb-75ba-4a94-8a53-5b621abee0c9","","51492427-5148-43c5-a208-71b5d760af54","MATULO"
"","d7b8277e-3fec-4818-b3ff-4ff7e0108733","9ae618cb-75ba-4a94-8a53-5b621abee0c9","","a9f37cbd-4189-4833-a1f3-3bad9b92991b","SITIKHO"
"","d7b8277e-3fec-4818-b3ff-4ff7e0108733","9ae618cb-75ba-4a94-8a53-5b621abee0c9","","b71aed3a-13d5-4944-94d2-e14b553b0fa1","MISIKHU"
"","ba9e426e-7b8b-47cc-93a1-0b70fdffbcae","8b623d70-cd71-475e-aae4-2116d637b0e5","","36a280b5-37ea-4d75-bcf9-0b9c725244ee","MARAKA"
"","ba9e426e-7b8b-47cc-93a1-0b70fdffbcae","8b623d70-cd71-475e-aae4-2116d637b0e5","","8c6df41b-5200-40d0-8498-6e0a5b488361","NDIVISI"
"","ba9e426e-7b8b-47cc-93a1-0b70fdffbcae","8b623d70-cd71-475e-aae4-2116d637b0e5","","521f78ae-1a6e-4c71-a4cd-a0f716dd10d2","MIHUU"
"","1fd9ca01-992b-43a0-a40c-563ef263fd0d","8c7c992a-d561-4d09-899f-02309a349215","","24507c5f-1599-40dd-9cfd-d21558ac8bb6","WEST SANG'ALO"
"","1fd9ca01-992b-43a0-a40c-563ef263fd0d","8c7c992a-d561-4d09-899f-02309a349215","","9dae5010-9d6f-4264-b990-62ae488b1e1d","MARAKARU/TUUTI"
"","1fd9ca01-992b-43a0-a40c-563ef263fd0d","8c7c992a-d561-4d09-899f-02309a349215","","6a2f71f5-2b13-407b-9446-b9ea2e0eab9b","EAST SANG'ALO"
"","1fd9ca01-992b-43a0-a40c-563ef263fd0d","8c7c992a-d561-4d09-899f-02309a349215","","5f716ed3-4e08-4212-a6dc-faf426ea0000","MUSIKOMA"
"","1fd9ca01-992b-43a0-a40c-563ef263fd0d","8c7c992a-d561-4d09-899f-02309a349215","","b0a01f9f-4c2f-4109-925c-50ec88df2426","KHALABA"
"","1fd9ca01-992b-43a0-a40c-563ef263fd0d","8c7c992a-d561-4d09-899f-02309a349215","","33f2e657-5ba6-43be-a51c-c88c76062147","TOWNSHIP"
"","1fd9ca01-992b-43a0-a40c-563ef263fd0d","8c7c992a-d561-4d09-899f-02309a349215","","b9c6b31e-7bfa-4933-b16b-887dd0d75358","BUKEMBE EAST"
"","1fd9ca01-992b-43a0-a40c-563ef263fd0d","8c7c992a-d561-4d09-899f-02309a349215","","32c7ad7c-9be0-4d00-9dfb-dbb079c37ac3","BUKEMBE WEST"
"","431c0aeb-34b0-49e4-a1cd-ac31bb478ccb","ad4877b5-4c4b-47ca-8c8e-b5600f2e1abe","","1aca1da0-a47e-4f18-bae3-553632e43943","SIBOTI"
"","431c0aeb-34b0-49e4-a1cd-ac31bb478ccb","ad4877b5-4c4b-47ca-8c8e-b5600f2e1abe","","cc4ee1bc-82a3-4e11-983d-8b6616179169","WEST BUKUSU"
"","431c0aeb-34b0-49e4-a1cd-ac31bb478ccb","ad4877b5-4c4b-47ca-8c8e-b5600f2e1abe","","15a7177a-5b8f-4ca7-add4-170fe3369bf6","KIMAETI"
"","431c0aeb-34b0-49e4-a1cd-ac31bb478ccb","ad4877b5-4c4b-47ca-8c8e-b5600f2e1abe","","80f276fb-f47b-48f1-931c-5080a59638e1","KABULA"
"","431c0aeb-34b0-49e4-a1cd-ac31bb478ccb","ad4877b5-4c4b-47ca-8c8e-b5600f2e1abe","","1528e76b-e31d-4534-a302-094645b7d466","KHASOKO"
"","431c0aeb-34b0-49e4-a1cd-ac31bb478ccb","ad4877b5-4c4b-47ca-8c8e-b5600f2e1abe","","01375e15-df52-4b4b-ada1-0dde12f01e4a","BUMULA"
"","431c0aeb-34b0-49e4-a1cd-ac31bb478ccb","ad4877b5-4c4b-47ca-8c8e-b5600f2e1abe","","b117d4cc-9862-4331-b6ca-670f277980c0","SOUTH BUKUSU"
"","d72165da-8fd6-456e-bdef-fc7429ed1c72","a5a8a290-8561-4f4f-bfcd-11b040c82344","","84acb5a2-a3a8-45c9-a6f9-d1911abda4cf","MUKUYUNI"
"","d72165da-8fd6-456e-bdef-fc7429ed1c72","a5a8a290-8561-4f4f-bfcd-11b040c82344","","a081ed17-3ae9-4379-8e2a-f396f386cd4f","BWAKE/LUUYA"
"","d72165da-8fd6-456e-bdef-fc7429ed1c72","a5a8a290-8561-4f4f-bfcd-11b040c82344","","8aeebc8d-be0b-4ea2-90c0-8df610810538","WEST NALONDO"
"","d72165da-8fd6-456e-bdef-fc7429ed1c72","a5a8a290-8561-4f4f-bfcd-11b040c82344","","d432c852-9209-42ed-bc97-4e1df7718fb7","KABUCHAI/CHWELE"
"","41f405c0-6d42-4e37-83af-b322568e6fcf","5cc6e8fd-de83-468d-8793-dc32fa8c9ddd","","7b3154da-0154-4509-b5c7-0ebfe8c60b9e","LWANDANYI"
"","41f405c0-6d42-4e37-83af-b322568e6fcf","5cc6e8fd-de83-468d-8793-dc32fa8c9ddd","","38531012-36f6-408a-920f-a1bf682debfc","MALAKISI/SOUTH KULISIRU"
"","41f405c0-6d42-4e37-83af-b322568e6fcf","5cc6e8fd-de83-468d-8793-dc32fa8c9ddd","","3ab7738f-e22f-4d40-b425-65428bd268f5","NAMWELA"
"","52191654-de73-47d7-8af1-2d54317072c1","a269d8c6-2778-4962-a424-d950fc23d519","","1f65ac7a-60f1-4d4b-805f-84afb74c1880","ELGON"
"","52191654-de73-47d7-8af1-2d54317072c1","a269d8c6-2778-4962-a424-d950fc23d519","","27d59036-3a89-4fb1-90ab-b2847e4fb44d","KAPTAMA"
"","5457b779-43f8-4087-9ddb-3f84cbea3203","a269d8c6-2778-4962-a424-d950fc23d519","","3c01f3ba-697a-40d9-a80c-a59fb7cc6c3b","KAPKATENY"
"","5457b779-43f8-4087-9ddb-3f84cbea3203","a269d8c6-2778-4962-a424-d950fc23d519","","dd588afc-c06b-494b-8806-bd64be31aae2","CHEPYUK"
"","5457b779-43f8-4087-9ddb-3f84cbea3203","a269d8c6-2778-4962-a424-d950fc23d519","","24da7c59-1121-4ea2-a109-cc7f4ce1af12","CHESIKAKI"
"","5457b779-43f8-4087-9ddb-3f84cbea3203","a269d8c6-2778-4962-a424-d950fc23d519","","3ea950d4-de7b-4904-a60a-65398f2cd812","CHEPTAIS"
"","e582e018-8deb-4f2d-aec0-3ae9fbb4e1ed","f677ab43-7289-4050-84d7-c7cfc127bcaf","","4a83486f-1585-436a-b465-bdee6a704d94","WEST BUNYORE"
"","e582e018-8deb-4f2d-aec0-3ae9fbb4e1ed","f677ab43-7289-4050-84d7-c7cfc127bcaf","","63a79b6b-50ee-41c0-86d3-64e91db9ad4c","CENTRAL BUNYORE"
"","e582e018-8deb-4f2d-aec0-3ae9fbb4e1ed","f677ab43-7289-4050-84d7-c7cfc127bcaf","","a00799bc-ee3c-46ca-bfe0-028044cc7443","NORTH EAST BUNYORE"
"","bcbbc764-7577-42d6-9fa8-476a6d373b0d","b405e793-b148-4389-9256-4e93dbf1ef5d","","849535ce-5039-4ff5-b475-a8661d3d8802","EMABUNGO"
"","bcbbc764-7577-42d6-9fa8-476a6d373b0d","b405e793-b148-4389-9256-4e93dbf1ef5d","","84e70a8f-a803-48a7-825d-164f26b6a367","LUANDA SOUTH"
"","bcbbc764-7577-42d6-9fa8-476a6d373b0d","b405e793-b148-4389-9256-4e93dbf1ef5d","","25a1fed6-2a4f-48bc-92ff-ba6d2cc3c9c1","MWIBONA"
"","bcbbc764-7577-42d6-9fa8-476a6d373b0d","b405e793-b148-4389-9256-4e93dbf1ef5d","","a50cdfb8-d69d-4c00-be62-17952d26276a","WEMILABI"
"","bcbbc764-7577-42d6-9fa8-476a6d373b0d","b405e793-b148-4389-9256-4e93dbf1ef5d","","ca128a50-7bf2-4d68-97bf-55782692db40","LUANDA TOWNSHIP"
"","19007106-89ec-465e-be84-9992fad80646","785b1786-5278-4735-a4cb-8da3c493a6d3","","6d47f4c9-38b9-4781-8023-f7b00e3e0ddb","JEPKOYAI"
"","19007106-89ec-465e-be84-9992fad80646","785b1786-5278-4735-a4cb-8da3c493a6d3","","ffd8802d-41c3-4e0b-9cfe-a593da7f85cb","TAMBUA"
"","19007106-89ec-465e-be84-9992fad80646","785b1786-5278-4735-a4cb-8da3c493a6d3","","04e9789e-96db-4e8f-8357-9edc1502b1b0","MUHUDU"
"","19007106-89ec-465e-be84-9992fad80646","785b1786-5278-4735-a4cb-8da3c493a6d3","","70afa4e2-1430-44c2-864b-12b4922091a2","BANJA"
"","19007106-89ec-465e-be84-9992fad80646","785b1786-5278-4735-a4cb-8da3c493a6d3","","e358b973-6ead-47a6-b756-2414a70fd8f8","SHAMAKHOKHO"
"","19007106-89ec-465e-be84-9992fad80646","785b1786-5278-4735-a4cb-8da3c493a6d3","","d03d6e35-fdbf-413d-83aa-6d69857cf8d6","GISAMBAI"
"","19007106-89ec-465e-be84-9992fad80646","785b1786-5278-4735-a4cb-8da3c493a6d3","","802c4d22-4f7a-47f4-bba9-f2cfcc9798cb","SHIRU"
"","85449349-dae1-434a-b67e-d47b39167b25","95f33b59-2f04-4279-bb56-15a0cee64dc8","","f83ce702-8c2a-41ca-976c-0a3e89b5c3c9","BUSALI"
"","85449349-dae1-434a-b67e-d47b39167b25","95f33b59-2f04-4279-bb56-15a0cee64dc8","","3e4c6156-f45e-451e-9e98-eb9f0c4a6486","WODANGA"
"","85449349-dae1-434a-b67e-d47b39167b25","95f33b59-2f04-4279-bb56-15a0cee64dc8","","71115c43-943d-454f-8e6b-0129c4551cb6","NORTH MARAGOLI"
"","85449349-dae1-434a-b67e-d47b39167b25","95f33b59-2f04-4279-bb56-15a0cee64dc8","","ce4e5e59-d6e7-4510-9eec-0190aceaf494","CHAVAKALI"
"","85449349-dae1-434a-b67e-d47b39167b25","95f33b59-2f04-4279-bb56-15a0cee64dc8","","945a9dfa-a418-4b7a-9c6d-fdf1e2290e8d","WEST SABATIA"
"","85449349-dae1-434a-b67e-d47b39167b25","95f33b59-2f04-4279-bb56-15a0cee64dc8","","579b99ea-5f99-4f35-801f-9a4cfa514eed","LYADUYWA/IZAVA"
"","73a98955-c6e4-40ea-b9c9-2c56b96caad3","cf1c673b-8979-4a5e-a4f9-c444657b0dea","","095aef04-cd78-4c78-a960-133b2068f4f1","MUNGOMA"
"","73a98955-c6e4-40ea-b9c9-2c56b96caad3","cf1c673b-8979-4a5e-a4f9-c444657b0dea","","d748650a-b460-4241-98f2-709ff1496dd4","CENTRAL MARAGOLI"
"","73a98955-c6e4-40ea-b9c9-2c56b96caad3","cf1c673b-8979-4a5e-a4f9-c444657b0dea","","f462e1f3-3a9a-4d45-b02d-c3202a5e54d7","SOUTH MARAGOLI"
"","73a98955-c6e4-40ea-b9c9-2c56b96caad3","cf1c673b-8979-4a5e-a4f9-c444657b0dea","","eb84db1c-f44a-4330-a863-6ccd6e5224d2","LUGAGA-WAMULUMA"
"","17c9b850-791c-42f6-979e-dc66e3a40662","570bb20f-01fa-4acb-8a37-ef8e0010c4a2","","33ac956a-4297-47bc-a29f-3f495f722f73","IDAKHO CENTRAL"
"","17c9b850-791c-42f6-979e-dc66e3a40662","570bb20f-01fa-4acb-8a37-ef8e0010c4a2","","0d3199a3-2b6e-4ed0-8461-c0954982f00e","IDAKHO NORTH"
"","17c9b850-791c-42f6-979e-dc66e3a40662","570bb20f-01fa-4acb-8a37-ef8e0010c4a2","","d40164c0-eed2-468c-a34e-f5646366825d","IDAKHO EAST"
"","17c9b850-791c-42f6-979e-dc66e3a40662","570bb20f-01fa-4acb-8a37-ef8e0010c4a2","","51bec6d3-ee60-4260-972b-1330d03816bf","IDAKHO SOUTH"
"","2183cae5-a082-4989-bcc1-9e0c219bd7d1","ae80c2ae-56bc-44f2-98b7-bb2c497fd829","","dcb9ead5-6af3-4eff-a3f5-d199016b869e","ISUKHA WEST"
"","2183cae5-a082-4989-bcc1-9e0c219bd7d1","ae80c2ae-56bc-44f2-98b7-bb2c497fd829","","f8854203-b29d-424b-93b1-f28ce5eaf144","ISUKHA EAST"
"","2183cae5-a082-4989-bcc1-9e0c219bd7d1","ae80c2ae-56bc-44f2-98b7-bb2c497fd829","","f525c5a9-b1a7-4241-958e-90a3d9cf3055","ISUKHA SOUTH"
"","2183cae5-a082-4989-bcc1-9e0c219bd7d1","ae80c2ae-56bc-44f2-98b7-bb2c497fd829","","d19f3f9c-f194-41fb-a92c-64fc2a3e9580","ISUKHA CENTRAL"
"","2183cae5-a082-4989-bcc1-9e0c219bd7d1","ae80c2ae-56bc-44f2-98b7-bb2c497fd829","","4978ab54-001e-42be-9582-13b2ef09249d","MURHANDA"
"","2183cae5-a082-4989-bcc1-9e0c219bd7d1","ae80c2ae-56bc-44f2-98b7-bb2c497fd829","","03dfc4cf-73d7-4a2e-8f9f-fa45e238f9a9","ISUKHA NORTH"
"","ccbb5610-8280-4f99-8871-c54245879379","67d0cb46-a2bd-49e8-90e7-ab5d4926b7a6","","779b4445-8d15-474a-854e-d1563b46ab2e","KISA CENTRAL"
"","ccbb5610-8280-4f99-8871-c54245879379","67d0cb46-a2bd-49e8-90e7-ab5d4926b7a6","","23459d3f-d03c-4b81-a83b-74338ed8589a","KISA WEST"
"","ccbb5610-8280-4f99-8871-c54245879379","67d0cb46-a2bd-49e8-90e7-ab5d4926b7a6","","af0ab18c-81ca-425b-9b1a-3317bc80142d","KISA EAST"
"","ccbb5610-8280-4f99-8871-c54245879379","67d0cb46-a2bd-49e8-90e7-ab5d4926b7a6","","ea77694f-9388-4693-b9bb-8f7f391d6b1f","KISA NORTH"
"","ef88160b-5cd9-43ea-96c9-a318373627a6","01e20ffa-0114-4523-b7c2-2f8c3ada003f","","ac4708d1-6948-415e-9045-2668266c786e","MARAMA SOUTH"
"","ef88160b-5cd9-43ea-96c9-a318373627a6","01e20ffa-0114-4523-b7c2-2f8c3ada003f","","3101f2fa-b8c8-43c8-8266-cc40dc7060ea","MARAMA NORTH"
"","ef88160b-5cd9-43ea-96c9-a318373627a6","01e20ffa-0114-4523-b7c2-2f8c3ada003f","","1d8091fe-3d29-47b3-aa0f-48902430fe1c","MARENYO-SHIANDA"
"","ef88160b-5cd9-43ea-96c9-a318373627a6","01e20ffa-0114-4523-b7c2-2f8c3ada003f","","af8e25f0-809a-450f-9d67-3ee085d67b6e","MARAMA CENTRAL"
"","ef88160b-5cd9-43ea-96c9-a318373627a6","01e20ffa-0114-4523-b7c2-2f8c3ada003f","","2a4fac85-df17-48f4-a87e-25cb36b193a3","MARAMA WEST"
